"year","sample_size","employment","members","covered","p_members","p_covered","facet"
2004,8076,6676.32234226673,660.679931658334,757.834340466668,0.0989586636424065,0.113510750234127,"demographics: hispanic female"
2005,8284,6866.38660709168,699.949656125001,796.301404858334,0.10193857550621,0.115970954298973,"demographics: hispanic female"
2006,8824,7278.98784165,706.437090341665,790.537314958332,0.0970515534281731,0.108605392277241,"demographics: hispanic female"
2007,8972,7615.16418765832,728.166767516666,818.265277516667,0.0956206247210503,0.107452087104321,"demographics: hispanic female"
2008,8869,7573.97534558332,755.992383683334,851.676888658333,0.0998144745826721,0.112447805702686,"demographics: hispanic female"
2009,8970,7515.40759122496,732.637029366667,836.490109933333,0.0974846705794334,0.111303359270096,"demographics: hispanic female"
2010,9136,7616.49131415836,729.680015525,824.7842694,0.0958026424050331,0.108289271593094,"demographics: hispanic female"
2011,9078,7752.72001185835,747.690668008334,828.637345608334,0.0964423641562462,0.106883436441422,"demographics: hispanic female"
2012,9237,8728.72366923334,831.707433258333,929.142132216666,0.0952839702367783,0.106446504592896,"demographics: hispanic female"
2013,9372,8837.2328521,830.598177633333,922.7482384,0.0939884930849075,0.104415968060493,"demographics: hispanic female"
2014,9218,8730.91196098331,777.177554008333,881.705152700001,0.0890144780278206,0.100986607372761,"demographics: hispanic female"
2015,9339,9208.34652144998,848.688014408333,973.965727083333,0.0921650826931,0.105769880115986,"demographics: hispanic female"
2016,9613,9460.66903645835,769.1447492,892.069769866667,0.0812991932034492,0.0942924618721008,"demographics: hispanic female"
2017,9484,9785.91515769998,886.130404891666,1005.454461175,0.0905516147613525,0.102745063602924,"demographics: hispanic female"
2018,9618,10254.6139384417,873.088596916667,973.408384208333,0.08514104783535,0.0949239432811737,"demographics: hispanic female"
2019,9742,10710.1180397999,890.877909508334,1038.66483913333,0.0831809639930725,0.0969797745347023,"demographics: hispanic female"
2020,7833,9756.92037420831,926.195897791665,1044.936485225,0.0949270725250244,0.107096955180168,"demographics: hispanic female"
2021,8425,10284.2514396917,901.640798291668,1037.95048833333,0.0876719877123833,0.100926205515862,"demographics: hispanic female"
2022,8582,11166.4046759417,962.485398225,1096.06784149167,0.08619474619627,0.0981576293706894,"demographics: hispanic female"
